timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1540302525830,45,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,45,0,0
1540302525875,298,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10646,342,5,5,http://www.zara.com/test,296,0,32
1540302525974,270,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10794,680,5,5,http://www.zara.com/test,74,0,0
1540302525974,74,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,74,0,0
1540302526048,196,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10644,342,5,5,http://www.zara.com/test,195,0,48
1540302526249,227,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10794,680,5,5,http://www.zara.com/test,75,0,0
1540302526249,75,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,75,0,0
1540302526324,152,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10644,342,5,5,http://www.zara.com/test,149,0,38
1540302526033,493,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,138,0,63
1540302526033,138,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,138,0,63
1540302526171,167,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,167,0,146
1540302526338,188,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,156,0,103
1540302526174,378,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,127,0,67
1540302526174,127,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,127,0,67
1540302526301,64,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,64,0,48
1540302526365,187,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,159,0,111
1540302525951,644,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,145,0,78
1540302525951,145,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,145,0,78
1540302526096,267,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,267,0,235
1540302526363,232,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,187,0,116
1540302526245,495,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,87,0,66
1540302526245,87,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,87,0,66
1540302526332,74,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,74,0,46
1540302526407,333,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,242,0,137
1540302526477,508,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,36,0,14
1540302526477,36,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,36,0,14
1540302526513,257,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,257,0,218
1540302526770,215,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,189,0,150
1540302527607,150,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10795,680,5,5,http://www.zara.com/test,36,0,0
1540302527607,36,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,36,0,0
1540302527643,114,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10645,342,5,5,http://www.zara.com/test,112,0,25
1540302527644,139,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,25,0,0
1540302527644,25,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,25,0,0
1540302527669,114,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,111,0,26
1540302527628,279,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10796,680,5,5,http://www.zara.com/test,40,0,0
1540302527628,40,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,40,0,0
1540302527668,239,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10646,342,5,5,http://www.zara.com/test,237,0,30
1540302528017,147,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,17,0,0
1540302528017,17,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,17,0,0
1540302528034,130,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,128,0,21
1540302527757,414,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,65,0,32
1540302527757,65,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,65,0,32
1540302527823,164,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,164,0,140
1540302527988,183,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,151,0,103
1540302527908,328,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,50,0,24
1540302527908,50,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,50,0,24
1540302527958,64,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,64,0,47
1540302528022,214,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,174,0,122
1540302527784,616,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,303,0,26
1540302527784,303,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,303,0,26
1540302528087,113,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,113,0,84
1540302528200,200,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,169,0,124
1540302528165,418,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33548,1006,5,5,https://www.zara.com/,33,0,16
1540302528165,33,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,33,0,16
1540302528198,113,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,113,0,85
1540302528311,272,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33258,338,5,5,https://www.zara.com/,241,0,137
1540302529185,277,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10793,680,5,5,http://www.zara.com/test,103,0,0
1540302529185,103,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,103,0,0
1540302529288,174,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10643,342,5,5,http://www.zara.com/test,172,0,69
1540302529310,258,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10794,680,5,5,http://www.zara.com/test,71,0,0
1540302529310,71,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,71,0,0
1540302529381,187,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10644,342,5,5,http://www.zara.com/test,183,0,27
1540302529475,216,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10794,680,5,5,http://www.zara.com/test,32,0,0
1540302529475,32,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,32,0,0
1540302529507,184,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10644,342,5,5,http://www.zara.com/test,181,0,81
1540302529606,151,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10794,680,5,5,http://www.zara.com/test,19,0,0
1540302529606,19,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,19,0,0
1540302529625,132,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10644,342,5,5,http://www.zara.com/test,129,0,33
1540302529568,302,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,61,0,29
1540302529568,61,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,61,0,29
1540302529629,64,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,64,0,45
1540302529693,177,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,146,0,104
1540302527790,2191,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10794,680,5,5,http://www.zara.com/test,25,0,0
1540302527790,25,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,25,0,0
1540302527815,2166,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10644,342,5,5,http://www.zara.com/test,2165,0,2070
1540302529758,271,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,38,0,18
1540302529758,38,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,38,0,18
1540302529796,102,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,102,0,76
1540302529898,131,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,111,0,73
1540302529462,568,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,297,0,26
1540302529462,297,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,297,0,26
1540302529759,115,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,115,0,84
1540302529874,156,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,129,0,88
1540302529692,437,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33548,1006,5,5,https://www.zara.com/,54,0,25
1540302529692,54,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,54,0,25
1540302529747,132,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,132,0,95
1540302529879,250,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33258,338,5,5,https://www.zara.com/,210,0,122
1540302529982,361,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,64,0,31
1540302529982,64,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,64,0,31
1540302530046,63,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,63,0,44
1540302530109,234,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,202,0,156
1540302530874,184,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10794,680,5,5,http://www.zara.com/test,28,0,0
1540302530874,28,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,28,0,0
1540302530902,156,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10644,342,5,5,http://www.zara.com/test,154,0,44
1540302531075,274,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10796,680,5,5,http://www.zara.com/test,38,0,0
1540302531075,38,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,38,0,0
1540302531113,236,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10646,342,5,5,http://www.zara.com/test,234,0,29
1540302531089,263,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10796,680,5,5,http://www.zara.com/test,94,0,0
1540302531089,94,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,94,0,0
1540302531183,169,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10646,342,5,5,http://www.zara.com/test,167,0,21
1540302531059,580,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,99,0,65
1540302531059,99,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,99,0,65
1540302531158,127,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,127,0,95
1540302531285,354,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,312,0,219
1540302531441,298,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10795,680,5,5,http://www.zara.com/test,157,0,0
1540302531441,157,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,157,0,0
1540302531598,141,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10645,342,5,5,http://www.zara.com/test,139,0,46
1540302531350,556,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,290,0,27
1540302531350,290,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,290,0,27
1540302531640,60,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,60,0,45
1540302531700,206,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,168,0,102
1540302531352,577,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,277,0,22
1540302531352,277,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,277,0,22
1540302531629,130,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,130,0,97
1540302531759,170,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,146,0,79
1540302531223,796,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,29,0,0
1540302531223,29,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,29,0,0
1540302531253,766,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,400,0,28
1540302531740,414,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,55,0,26
1540302531740,55,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,55,0,26
1540302531795,110,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,110,0,73
1540302531905,249,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,220,0,99
1540302532019,485,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,139,0,113
1540302532019,139,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,139,0,113
1540302532158,87,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,87,0,64
1540302532245,259,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,233,0,180
1540302532686,193,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,42,0,0
1540302532686,42,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,42,0,0
1540302532728,151,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,149,0,28
1540302532932,139,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10795,680,5,5,http://www.zara.com/test,18,0,0
1540302532932,18,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,18,0,0
1540302532950,121,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10645,342,5,5,http://www.zara.com/test,119,0,23
1540302532930,157,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,37,0,0
1540302532930,37,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,37,0,0
1540302532967,120,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,117,0,27
1540302532880,366,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,32,0,14
1540302532880,32,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,32,0,14
1540302532912,126,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,126,0,93
1540302533038,208,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,170,0,120
1540302533165,160,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10795,680,5,5,http://www.zara.com/test,35,0,0
1540302533165,35,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,35,0,0
1540302533200,125,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10645,342,5,5,http://www.zara.com/test,124,0,32
1540302533071,306,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,40,0,17
1540302533071,40,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,40,0,17
1540302533111,60,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,60,0,44
1540302533171,206,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,144,0,105
1540302533087,349,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,55,0,27
1540302533087,55,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,55,0,27
1540302533142,81,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,81,0,50
1540302533223,213,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,181,0,100
1540302533326,364,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,115,0,50
1540302533326,115,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,115,0,50
1540302533441,69,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,69,0,50
1540302533510,180,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,146,0,105
1540302533567,140,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,20,0,0
1540302533567,20,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,20,0,0
1540302533587,120,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,118,0,20
1540302533707,360,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,1,1,https://www.zara.com/,51,0,25
1540302533707,51,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,1,1,http://zara.com/,51,0,25
1540302533758,82,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,1,1,https://zara.com/,82,0,60
1540302533840,227,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,1,1,https://www.zara.com/,188,0,139
